,att1,att2,att3,att4,att5,att6,att7,att8,att9,att10,att11,att12,att13,att14,att15,att16,att17,att18,att19,att20,att21,att22,att23,att24,att25,att26,att27,att28,att29,att30,att31,att32,att33,att34,att35,att36,att37,att38,att39,att40,att41,att42,att43,att44,att45,att46,att47,att48,att49,att50,att51,att52,att53,att54,att55,att56,att57,att58,att59,att60,att61,att62,att63,att64,att65,att66,att67,att68,att69,att70,att71,att72,att73,att74,att75,att76,att77,att78,att79,att80,att81,att82,att83,att84,att85,att86,att87,att88,att89,att90,att91,att92,att93,att94,att95,att96,att97,att98,att99,att100,att101,att102,att103,att104,att105,att106,att107,att108,att109,att110,att111,att112,att113,att114,att115,att116,att117,att118,att119,att120,att121,att122,att123,att124,att125,att126,att127,att128,att129,att130,att131,att132,att133,att134,att135,att136,att137,att138,att139,att140
914,-1.0528602,-3.9544183,-4.6029308,-4.4974587,-3.744105,-2.6310894,-1.6911189,-1.508471,-0.67587076,-0.19836652,-0.2456216,-0.35462047,-0.31261715,-0.28102289,-0.26431022,-0.19313201,-0.27533264,-0.28290966,-0.37632041,-0.27601299,-0.28759817,-0.41776345,-0.5234579,-0.49439853,-0.45852822,-0.49598571,-0.51258193,-0.67752424,-0.57294043,-0.57417582,-0.59925699,-0.680015,-0.79502665,-0.80060089,-0.76010001,-0.76945093,-0.85693175,-0.82158021,-0.79213081,-0.64466057,-0.60192629,-0.52272886,-0.44312366,-0.36371193,-0.23802577,-0.21509214,-0.087490645,-0.11946821,-0.042707747,-0.030820375,0.049203602,-0.030248687,-0.006657682,0.005537408,-0.049632477,0.003285787,0.084132268,0.029338585,0.06810764,0.074127864,0.066779652,0.13313887,0.058514576,0.19541012,0.26938587,0.31539183,0.31886408,0.44314503,0.49433744,0.47307846,0.52099943,0.51837297,0.58323055,0.56953841,0.64078385,0.60716352,0.57284239,0.41558338,0.50063644,0.52132113,0.40885467,0.42265264,0.43208984,0.37100844,0.40676606,0.4052333,0.36953623,0.34871574,0.36215199,0.34295994,0.36588552,0.31920633,0.34346466,0.22920576,0.2892631,0.25027529,0.23772286,0.3394274,0.42286037,0.61040682,0.96280339,1.1485545,1.2061806,1.3602265,1.5372002,1.8558989,1.7656364,1.7438092,1.5493316,1.409716,1.2075308,0.91369658,0.61119227,0.25249859,0.030873297,-0.061516267,-0.15476811,-0.12106559,-0.094186491,-0.13928447,-0.13533443,-0.035214531,-0.063168954,-0.014845786,-0.079763627,-0.089144617,-0.03771798,0.077949441,0.1358269,0.2750202,0.84786834,1.4614635,1.503469,1.3437652,1.2135919,1.0311559,0.91717453,0.63041418,1.2436327,-0.31547592
1400,2.0862774,-0.21516044,-1.9787779,-3.1510359,-4.0454858,-3.7679873,-2.6103515,-1.8542903,-1.7843344,-0.82901375,-0.20131445,-0.21942975,-0.1888529,-0.18949235,-0.27073859,-0.22060381,-0.23273112,-0.28362943,-0.27775788,-0.21595778,-0.31690819,-0.35180586,-0.39058938,-0.38857696,-0.52425471,-0.52077048,-0.56852326,-0.44352247,-0.63883315,-0.71855215,-0.74050154,-0.68642556,-0.79039204,-0.85532302,-0.92167101,-1.0117946,-0.97731941,-1.0017829,-0.98718509,-0.91189611,-0.85037307,-0.80568429,-0.80833308,-0.72385334,-0.47651717,-0.46643279,-0.43344315,-0.27606832,-0.32412343,-0.033561289,-0.099062787,-0.090711189,0.024476448,0.030582413,0.059219423,0.10843542,0.17403186,0.1675451,0.018309961,0.18419987,0.27831292,0.10530403,0.19266952,0.26748641,0.13934986,0.17535109,0.271776,0.28068026,0.28822015,0.39823561,0.30767856,0.38815819,0.26901307,0.29127883,0.44060463,0.40775006,0.42822999,0.38210278,0.39748691,0.49241978,0.41014589,0.37380278,0.27678971,0.37565566,0.27732176,0.38328881,0.41418807,0.34838235,0.39680357,0.31779832,0.32046876,0.35857445,0.27636318,0.31574947,0.39875741,0.27777639,0.27122739,0.24210305,0.22726724,0.3447874,0.56395545,0.84435433,1.1684299,1.3621855,1.3934864,1.5819281,1.8911205,2.3851663,2.2988872,2.3007276,2.0976225,1.8009329,1.6219589,1.3090033,0.79913344,0.27183949,-0.37700549,-0.53059377,-0.577665,-0.48497444,-0.44664823,-0.51382442,-0.46422335,-0.48291298,-0.43741678,-0.49863125,-0.45223618,-0.47189106,-0.32493165,-0.41582767,-0.35173087,-0.14874531,0.21983319,0.85521523,0.80418918,1.3916666,1.5154137,1.8276674,1.5489271,1.1349131
3072,2.5301978,1.649815,0.24704559,-1.1660573,-2.5288239,-3.4357297,-2.940386,-2.0651392,-1.2429857,-1.2938225,-0.40419363,0.10777628,-0.093419539,-0.040601366,-0.091924845,-0.21060304,-0.10737597,-0.1606342,-0.082192895,-0.20364305,-0.25012435,-0.1963208,-0.35536639,-0.37851417,-0.58278881,-0.48392,-0.53331798,-0.69797111,-0.76195629,-0.74684632,-0.78594305,-0.92877939,-1.0205683,-1.185065,-1.1548856,-1.1926446,-1.3614824,-1.3449343,-1.4349317,-1.3588421,-1.3457746,-1.4262574,-1.3288107,-1.1680128,-1.1210572,-1.0783637,-0.86149562,-0.88688235,-0.7255375,-0.6877706,-0.53931235,-0.48213925,-0.55951735,-0.31381457,-0.21148854,-0.20334998,-0.3357919,-0.18149048,-0.19732918,-0.2163613,-0.15319996,-0.17215797,-0.11592228,-0.14554027,-0.12546175,-0.15937986,-0.058374659,0.008080187,0.013753422,0.093712181,0.1681219,0.21601909,0.3012181,0.19303108,0.35547325,0.32472339,0.25310833,0.45210687,0.44504825,0.44887234,0.48841478,0.59331307,0.42178921,0.63936062,0.4503092,0.42483612,0.45882351,0.49119938,0.4397051,0.28053859,0.32985919,0.28769871,0.38032528,0.19334777,0.22227629,0.37256665,0.36013569,0.32724046,0.57489721,0.91223388,1.0883794,1.2321257,1.3214292,1.5695447,1.8907531,2.2115668,2.1653593,2.1983776,1.9514565,1.8902202,1.5342648,1.3431904,1.1241117,0.62466506,0.059651185,-0.22517658,-0.30641609,-0.35673317,-0.34559594,-0.31686423,-0.3608442,-0.32778952,-0.2412692,-0.30263827,-0.24710008,-0.30826396,-0.13804887,-0.27913714,-0.1107207,-0.10783543,0.35675561,1.0558481,0.94573508,0.97940066,1.3423589,1.4253143,1.7705796,1.4247711,1.6178229,2.0171071
4753,1.3540725,-0.1839119,-1.9190388,-3.6002323,-4.6000699,-4.428533,-3.3332719,-1.9044158,-1.5820309,-0.96932226,-0.078400951,0.11598207,0.10387747,0.1035869,0.1837387,0.12323436,0.079501419,0.15031995,0.16295972,0.073118938,0.10398777,0.077432848,0.041533791,-0.076060098,-0.048175178,-0.10994614,-0.19386817,-0.027362955,-0.25559613,-0.46374625,-0.41731396,-0.35374684,-0.42085938,-0.56015347,-0.60541016,-0.59106715,-0.60795105,-0.66717505,-0.66455471,-0.41552118,-0.36180303,-0.25924212,-0.23174841,-0.12876772,0.060972071,0.019629179,0.090406966,0.1826094,0.21369437,0.20458547,0.19026755,0.20430211,0.25157254,0.26641263,0.26922428,0.22299915,0.36029593,0.29945776,0.34603582,0.32328095,0.32015813,0.26474961,0.4141824,0.39039226,0.45787885,0.49710041,0.55305658,0.58911882,0.56984089,0.54420951,0.69639196,0.77985755,0.71151365,0.84889972,0.61871432,0.61530003,0.65169183,0.51357778,0.56633766,0.44343702,0.40317225,0.38468418,0.3201811,0.3322966,0.23527869,0.27322308,0.15159348,0.26768247,0.232806,0.12535152,0.19080629,0.070713996,0.065435991,0.047383523,0.065701742,0.15859739,0.27967748,0.57738315,0.77186131,0.99246493,1.2441347,1.4455515,1.8299704,2.0090013,2.0530311,1.9628812,1.7065371,1.4601888,1.2279532,1.009543,0.67268687,0.1965566,-0.30926446,-0.61912314,-0.79400999,-0.84627118,-0.84934905,-0.87062029,-0.92310489,-1.007381,-0.87782488,-1.0506268,-0.94870642,-1.0051658,-0.98458102,-0.94813379,-0.9233115,-0.67039732,-0.090207998,0.68458761,1.1407916,0.88695081,0.85370244,0.52950101,0.22399183,0.08381817,0.28065601,0.85957009,0.18029881,-1.9363246
246,-1.1428924,-3.4642986,-4.0574463,-4.4892678,-3.9698828,-3.288776,-1.9032713,-1.3390794,-1.1015382,-0.36072994,-0.24583352,-0.19787142,-0.24101889,-0.27869141,-0.23941664,-0.31643333,-0.30392538,-0.33826187,-0.24931778,-0.32595495,-0.25429648,-0.34212331,-0.36218985,-0.35951784,-0.38359422,-0.47973446,-0.4373554,-0.42217833,-0.4595345,-0.55394719,-0.61096981,-0.53711623,-0.5493446,-0.63603702,-0.60557241,-0.67704626,-0.64795181,-0.63391593,-0.60226556,-0.45908022,-0.49690013,-0.44220285,-0.34885459,-0.36157725,-0.19291312,-0.19125072,-0.067207408,0.012503768,-0.021876227,0.12810531,0.034330506,0.094024397,0.11033496,0.068446469,0.089145378,0.075047323,0.15724518,0.13019499,0.096877766,0.10901729,0.10652415,0.22278435,0.15728349,0.17280253,0.17062929,0.25651427,0.2909416,0.26641289,0.39041149,0.39377021,0.43088853,0.50423554,0.53304812,0.51633553,0.43228505,0.48071674,0.60967972,0.46420221,0.59015636,0.62148479,0.50910784,0.43321449,0.46705422,0.41368341,0.47732686,0.40249246,0.40843418,0.43646338,0.42282218,0.50070872,0.4559689,0.50391065,0.4176865,0.44466409,0.49071337,0.61672344,0.86175013,1.0955186,1.1748213,1.3048601,1.5769737,1.7585014,1.9626413,2.1597183,1.909889,1.9350043,1.7613069,1.4053984,1.2816491,0.84020104,0.55662244,0.30120171,-0.1886519,-0.22253367,-0.28488944,-0.20639324,-0.2689862,-0.34945326,-0.35570073,-0.22294478,-0.23094397,-0.3152917,-0.36316792,-0.23917132,-0.27875159,-0.25196882,-0.34052155,-0.35167575,-0.017459196,0.15222351,0.72370572,0.79556726,0.87200373,0.86071581,0.84297215,0.64712443,0.65405738,0.61300766,1.053359,-0.73918251
1500,-0.18947199,-1.6705534,-2.45414,-3.4034816,-4.3525868,-4.1930313,-2.9021883,-1.604041,-1.619956,-1.2517429,-0.31026434,-0.17898848,-0.21653235,-0.16619642,-0.20134941,-0.21909545,-0.12877538,-0.2384148,-0.27229795,-0.061032832,0.000156513,-0.39484043,-0.47400206,-0.3026078,-0.31694153,-0.16691868,-0.34693772,-0.47745106,-0.27731998,-0.31064445,-0.42076855,-0.29881608,-0.21820674,-0.47547327,-0.54788333,-0.47408135,-0.64849948,-0.5258969,-0.31089975,-0.23459415,-0.15923931,-0.27813078,-0.19447091,0.055453746,-0.09022972,-0.17267279,0.065972146,0.25823303,0.069161269,-0.19452752,-0.023360505,0.030196199,-0.065778194,0.10351793,0.17140429,0.064741709,-0.092600993,0.095728926,0.18066251,0.12703111,-0.10545159,-0.033651102,0.45848018,0.39834858,-0.076322945,-0.072744542,0.094847165,0.54768989,0.57604857,0.21857553,0.15986032,0.46105845,0.39237695,0.46330361,0.67429156,0.44962432,0.60635985,0.71489905,0.56881054,0.54903622,0.50866761,0.4957275,0.56213544,0.51767687,0.24478767,0.37305844,0.32926456,0.3331866,0.30883757,0.33016131,0.5534457,0.52422589,0.21050779,0.2606514,0.1162439,0.48686181,0.81599738,0.54031337,0.493835,0.84798369,1.2755753,1.4077027,1.6273198,2.0007278,2.0835364,2.0759108,1.920255,1.6553543,1.3457515,1.0522441,0.95183548,0.69494952,-0.039406335,-0.31352373,-0.19280604,-0.21221111,-0.04618141,0.040662995,-0.36315733,-0.49157024,-0.26042006,-0.26489977,-0.18223736,-0.040671635,-0.10199753,-0.12788243,-0.30240837,-0.1860538,0.016920484,0.74406182,1.959851,2.2208514,1.9679408,1.273922,0.14367915,-1.2757133,-1.8034167,-1.2532913,-0.39485453,-1.5996841
2743,-0.2171903,-1.7086942,-2.800415,-3.6222767,-3.432675,-2.8747906,-2.101375,-1.6396448,-1.5613656,-1.0627052,-0.72188542,-0.77617672,-0.77772801,-0.73426791,-0.75132132,-0.79415074,-0.79894376,-0.81019493,-0.79841207,-0.76867104,-0.85224521,-0.77431091,-0.79197978,-0.80207206,-0.8079931,-0.87062006,-0.8846136,-0.96377781,-0.95353375,-1.0006997,-1.00224,-0.97421568,-0.94554058,-0.96581063,-0.98371008,-0.96730138,-0.95856418,-0.86430722,-0.8650834,-0.81560079,-0.70788223,-0.69040474,-0.60739359,-0.56293428,-0.42637941,-0.42005792,-0.3925484,-0.37293373,-0.34043924,-0.30275834,-0.33140468,-0.26015765,-0.25118807,-0.23909652,-0.23421135,-0.221302,-0.17177039,-0.16706751,-0.14297049,-0.078460927,-0.10281189,-0.095010874,-0.016852028,0.035643659,0.017052379,0.036225602,0.1536122,0.23471397,0.24521436,0.27895992,0.28055357,0.34417688,0.37604722,0.38238441,0.40796704,0.49820418,0.43750256,0.46947993,0.44159527,0.43785175,0.42032346,0.40063265,0.38616319,0.38285233,0.36115745,0.40744095,0.4056113,0.35358405,0.43557012,0.35681041,0.39416228,0.38220638,0.39311216,0.42684585,0.43250958,0.50404734,0.57605113,0.75323943,0.85995291,0.98460101,1.0997149,1.2425941,1.4649233,1.4727495,1.4973194,1.4364717,1.4059685,1.2350971,1.1060739,0.95205232,0.7904746,0.59308945,0.45578406,0.35551223,0.38728206,0.36960127,0.42481185,0.40965824,0.40050472,0.43640084,0.47318833,0.5113893,0.50383061,0.54651111,0.55892993,0.58380869,0.64589522,0.70857489,0.92338912,1.4251979,1.7319244,1.8415296,2.16995,2.2603482,1.9732941,1.5328055,1.3141082,1.3468671,0.95894574,-0.30749049
113,-1.5631113,-3.203775,-3.966596,-4.0745415,-3.4975984,-2.4573686,-1.672536,-1.5488239,-0.98525904,-0.57330364,-0.48960873,-0.49149903,-0.42138174,-0.5143903,-0.49798872,-0.3935881,-0.45477022,-0.5745179,-0.50931127,-0.49406592,-0.5345784,-0.59033863,-0.48420302,-0.57149639,-0.58310808,-0.66298544,-0.6972437,-0.77469335,-0.85947275,-0.83130974,-0.82870585,-0.8980981,-0.92304141,-0.95722872,-0.99367988,-0.98663433,-1.0696277,-1.0132553,-0.8991259,-0.86072873,-0.72346719,-0.62526535,-0.52123382,-0.46755895,-0.31593048,-0.26829796,-0.17033489,-0.15459191,-0.12272247,-0.081241531,-0.042402498,-0.090738837,-0.061578973,-0.083633854,-0.01638029,-0.015071252,-0.090142988,-0.073793376,-0.00717314,-0.001708501,-0.004408298,0.03651269,0.018868703,0.050559751,-0.061924981,0.14281796,0.17122746,0.17496635,0.17037543,0.19412477,0.24801735,0.30065857,0.39332188,0.41212404,0.4120369,0.42620906,0.39701001,0.38777023,0.44084738,0.52158867,0.50621779,0.49041566,0.45461345,0.47815683,0.48414806,0.4416225,0.50405398,0.51432903,0.48266113,0.47843384,0.52696263,0.43798074,0.45730167,0.64437379,0.75335974,0.89718012,1.0459366,1.062657,1.2279981,1.5104841,1.6891362,1.7447038,1.6997605,1.6493621,1.4790985,1.4222702,1.3021052,1.0705107,0.99176502,0.72678503,0.45244693,0.20496711,0.13700566,0.17369142,0.18981233,0.21093252,0.24486672,0.18512935,0.18133276,0.20283655,0.20140779,0.25036665,0.28572314,0.20869675,0.1484916,0.23228192,0.28610373,0.60831775,1.127781,1.3984892,1.2521537,1.3529703,1.3719682,1.2433973,1.2356068,1.0974422,1.3619816,1.1726423,0.52152274,-1.2105948
2635,-1.9097521,-3.7890203,-4.1817204,-4.2504255,-3.6978788,-2.6583934,-1.6545188,-1.5958885,-0.96155553,-0.4568222,-0.53580445,-0.40470564,-0.40408639,-0.4981351,-0.49831608,-0.33750184,-0.44770397,-0.44946303,-0.46402535,-0.56883428,-0.46894446,-0.48789055,-0.5168244,-0.49759657,-0.59226914,-0.5879824,-0.60418912,-0.66036819,-0.67407017,-0.73160586,-0.69314302,-0.70425097,-0.86950131,-0.85158988,-0.87625407,-0.9136761,-0.830646,-0.70748298,-0.68348839,-0.79662413,-0.75002081,-0.64594422,-0.6173061,-0.43701446,-0.44958364,-0.33877921,-0.23588794,-0.063406665,-0.070775312,-0.025937099,-0.097755886,-0.13140499,-0.023966513,0.042535301,-0.016755824,-0.093211012,0.022000037,0.01878958,0.005122078,0.055784825,0.06639564,0.079109176,0.19047692,0.23754855,0.17281875,0.14977778,0.20163544,0.3519351,0.36326445,0.33655051,0.38973818,0.41690083,0.48766107,0.4917908,0.56159961,0.60154795,0.59667438,0.50645686,0.5667729,0.58803777,0.58241202,0.56036417,0.4998467,0.51170475,0.57689557,0.52562592,0.532477,0.40492116,0.40293705,0.50284927,0.56376728,0.43898585,0.47834923,0.53763089,0.51979446,0.71335078,0.92928899,0.98934227,1.1488636,1.3075163,1.3735785,1.5321551,1.5972792,1.6184214,1.5622427,1.3718891,1.2567925,1.2287121,0.99034206,0.70168436,0.56095656,0.28943349,0.13743108,0.11114338,0.065877819,0.11490997,0.14040174,0.12891586,0.16072591,0.10386946,0.11313978,0.024542271,0.12507816,0.13861885,0.077470841,0.17256252,0.17591858,0.34848879,0.61587297,1.0339989,1.2248099,1.1338819,1.3255182,1.3212889,1.2258294,1.0463112,0.89099277,0.84715654,0.79552895,-0.40092035
1796,0.070285443,-1.6383635,-3.1395476,-4.3611408,-4.245554,-3.3462361,-2.3218555,-1.7722103,-1.5661964,-0.83713839,-0.42770539,-0.49417807,-0.4132889,-0.37690953,-0.39955213,-0.33656466,-0.3780096,-0.37474745,-0.51382731,-0.44171806,-0.45236617,-0.5685453,-0.58684002,-0.51767917,-0.54770373,-0.58155634,-0.65244137,-0.63853549,-0.76534761,-0.78963608,-0.80571459,-0.85883106,-0.84755299,-1.0071474,-0.97789013,-0.98967868,-0.93116941,-0.9800746,-0.90589557,-0.84497227,-0.79048005,-0.71739173,-0.58064695,-0.47877409,-0.4587887,-0.28557183,-0.2401218,-0.1563119,-0.13108516,-0.15804739,-0.12563437,-0.076975052,-0.019286084,-0.093607152,-0.030687948,0.016687396,-0.01778761,0.060727036,-0.007108176,0.009283741,-0.031623024,0.048508315,0.075798786,0.080206388,0.20205289,0.17925862,0.30538236,0.31920248,0.35837373,0.44559727,0.4489707,0.52431711,0.50480604,0.55185192,0.64692946,0.64102028,0.63364617,0.65263471,0.6416407,0.61759573,0.59865061,0.60043136,0.59483909,0.56350143,0.54113993,0.53390471,0.48856386,0.45498252,0.48206443,0.49520862,0.40909174,0.43185094,0.4178634,0.42223216,0.35599655,0.45385216,0.53912818,0.71332931,0.97979567,1.0551637,1.1452279,1.3311983,1.5074035,1.651349,1.5284319,1.5749698,1.3870168,1.2826068,1.1039624,0.83364398,0.74247702,0.44969405,0.22222009,0.009947467,-0.052973369,-0.017391188,-0.098118298,-0.054452986,-0.11662989,-0.093710759,-0.002784498,-0.05321275,-0.039028039,-0.063012754,-0.064365938,-0.079175987,-0.064053944,0.040192412,0.16173547,0.59792576,1.0165103,1.2453969,1.3891547,1.7351844,1.8452197,1.6579734,1.3455308,1.4516854,1.4963854,-0.08625015
3599,-0.66474534,-3.1091226,-3.7830615,-4.2724211,-4.0534726,-3.0436661,-1.9055679,-1.6246111,-1.1657018,-0.42569849,-0.35323487,-0.30003251,-0.41407486,-0.43616551,-0.34890906,-0.38415425,-0.39168738,-0.55157017,-0.45152955,-0.41881589,-0.39191549,-0.33329468,-0.45611092,-0.50609627,-0.41204659,-0.39646573,-0.44034023,-0.5410941,-0.47341668,-0.52430944,-0.51201442,-0.47361866,-0.6240613,-0.61092741,-0.73143663,-0.68193502,-0.68453771,-0.61936965,-0.64116081,-0.58471579,-0.50934248,-0.40182169,-0.40228257,-0.26681054,-0.21144527,-0.12935465,-0.068487565,-0.1317425,-0.11270196,0.014229859,-0.010259128,0.060747909,0.073420122,0.11951441,0.10848488,0.13323583,0.15957566,0.14146273,0.19532983,0.20897234,0.2414367,0.25850123,0.26586421,0.31658203,0.42590186,0.42569298,0.44274863,0.61271345,0.48687312,0.57131502,0.52750651,0.62113424,0.67259271,0.6344696,0.59543434,0.52958384,0.62815431,0.50722688,0.53984159,0.62761024,0.56615271,0.56992625,0.44875714,0.38349074,0.42708131,0.40979379,0.44492677,0.43246796,0.38840292,0.39735666,0.41235777,0.32654158,0.24241345,0.39932694,0.28303322,0.44130381,0.42925555,0.59412985,0.89396216,1.0773028,1.2841353,1.3915617,1.607768,1.8828034,2.1412882,2.0583119,1.9410446,1.7821959,1.4398176,1.2622895,0.81634396,0.50054945,0.071101542,-0.35706552,-0.35755223,-0.38514796,-0.33109481,-0.3865638,-0.39222486,-0.3599635,-0.41596612,-0.43879451,-0.40884864,-0.42677381,-0.40180997,-0.38602923,-0.30773549,-0.34124811,-0.25339054,-0.051083341,0.47488696,0.83569621,0.93519316,1.1239552,1.0918042,0.91016717,0.83711074,1.2394264,1.7132088,-1.0721495
764,-1.0601273,-2.7234793,-3.0834345,-3.9555691,-4.118897,-3.775926,-2.3443642,-1.3818715,-1.1141226,-0.49621946,-0.10079387,0.095230874,-0.075474233,-0.025409428,-0.071363036,-0.14927725,-0.015136654,-0.071302299,-0.017581321,-0.004335197,-0.13493023,0.009218848,0.021283002,-0.14922157,-0.15761098,-0.077418714,-0.16837958,-0.13262271,-0.1431955,-0.20323647,-0.25089915,-0.35604408,-0.40765887,-0.46114946,-0.52028652,-0.61390572,-0.64749565,-0.40781398,-0.2895479,-0.38784889,-0.31292338,-0.20066108,-0.19498647,-0.20199539,-0.23258803,-0.050706361,-0.060180258,0.1444139,0.12392956,0.033682955,-0.076769727,0.021443299,0.050945588,-0.087013063,-0.023603251,0.007298379,0.00919362,-0.18783118,-0.019565339,0.070866097,-0.018879849,0.067943334,0.026372196,0.10317558,0.18931332,0.27243714,0.1546483,0.31426147,0.31127992,0.15857561,0.340185,0.33223982,0.4480302,0.44541811,0.50644489,0.60022702,0.59457639,0.61018381,0.6402998,0.54662428,0.49035367,0.56808845,0.73601955,0.59704427,0.50457696,0.49819915,0.40820717,0.39578674,0.43408447,0.33424695,0.52455886,0.43976253,0.41442466,0.48927549,0.65441012,0.8115175,1.0629773,1.2331957,1.4005261,1.6613039,2.1503673,2.3685939,2.2188926,2.1569154,1.9834459,1.7566003,1.7836859,1.4208366,1.0323984,0.70535525,0.44251209,0.081400502,-0.14052284,-0.25616626,-0.37321891,-0.40849745,-0.32926597,-0.41779768,-0.31030653,-0.40635195,-0.40373864,-0.11242559,-0.21510248,-0.35826463,-0.40001468,-0.36317284,-0.38859542,-0.28341612,0.096604602,0.69576532,1.3723061,1.3046198,0.78236988,-0.069594707,-0.76427837,-1.4723679,-1.375166,-0.91793366,-0.49268645,-1.2404331
3614,-1.449413,-4.0419106,-4.3216535,-4.2362615,-3.9231579,-3.1650459,-1.7292483,-1.1858969,-1.0134333,-0.31717487,-0.16544739,-0.25252207,-0.26343013,-0.29538655,-0.19886294,-0.21206031,-0.19562529,-0.24002772,-0.32292678,-0.40413889,-0.30804338,-0.30575244,-0.39655419,-0.35398401,-0.44807047,-0.40351472,-0.38991377,-0.48746899,-0.58392292,-0.6242112,-0.56747922,-0.52642856,-0.6641178,-0.59537057,-0.47828581,-0.5788307,-0.67975734,-0.57190675,-0.43746884,-0.36690982,-0.35094897,-0.22704966,-0.15209821,-0.1490823,-0.006461451,0.022006127,0.086057988,0.065987474,0.12151744,0.16947459,0.19479107,0.14172653,0.16317983,0.12630946,0.12037498,0.27865873,0.18032386,0.22981911,0.31210794,0.26543266,0.41532757,0.43439723,0.41685331,0.42191767,0.45087498,0.50441424,0.4753401,0.56007356,0.46309397,0.59637531,0.68803676,0.80146234,0.87941674,0.90829701,0.82633075,0.86844943,0.83626801,0.8557766,0.74478481,0.75561001,0.78960157,0.68446675,0.72377615,0.55465775,0.5917068,0.51212236,0.60097297,0.66187199,0.58053028,0.530125,0.49309673,0.45069515,0.39063945,0.4056111,0.49157295,0.57916069,0.78990401,0.87653113,1.0518223,1.1712971,1.269142,1.478155,1.5901564,1.5119679,1.4797526,1.4064417,1.2265025,1.0429413,0.92198412,0.60752756,0.2274188,0.004329675,-0.2699984,-0.2520233,-0.29359559,-0.32540717,-0.35745091,-0.33691902,-0.26666923,-0.31140612,-0.31430323,-0.35050718,-0.3891964,-0.27405442,-0.3916199,-0.41103079,-0.42844882,-0.32417702,-0.034917372,0.43715006,0.71583379,0.66155305,0.90647091,0.84677872,0.84557117,0.45372253,0.25460478,0.36621909,-0.16832809,-2.4779453
536,3.6908442,0.71141435,-2.1140915,-4.1410068,-4.5744716,-3.4319085,-1.9507914,-1.1070667,-0.63232248,0.33457718,0.87883579,0.83106672,0.83246584,0.79099271,0.73318448,0.67531414,0.76075122,0.64545074,0.64472425,0.59314006,0.60070077,0.4967947,0.40954629,0.33081901,0.15958058,0.20091363,0.10775284,-0.039164736,-0.096833474,-0.17062963,-0.2969516,-0.38126935,-0.36309706,-0.5013618,-0.67307625,-0.55188068,-0.65094102,-0.54260816,-0.66110174,-0.58118387,-0.45428738,-0.45106516,-0.29907368,-0.21448719,-0.076921402,0.10233773,0.20839504,0.15054113,0.21366603,0.24493933,0.30699451,0.33835116,0.34609696,0.41369076,0.44100555,0.39159341,0.41750854,0.30276646,0.38036357,0.28972908,0.37412731,0.39876561,0.36499806,0.63122707,0.50918961,0.46911811,0.61013159,0.59380291,0.56851494,0.6185489,0.75104048,0.49345872,0.53952164,0.64126341,0.60935203,0.59405769,0.40790413,0.42761301,0.43085571,0.41528731,0.31350561,0.35372391,0.26930733,0.16958593,0.2408928,0.13035327,0.18621097,0.024304193,-0.068152656,0.00954365,-0.16012437,-0.135601,-0.15552812,-0.14475897,-0.00397988,-0.040228089,-0.051341236,0.038336424,0.34101747,0.6159584,0.81549648,0.91215047,1.197038,1.5258563,1.6774093,1.4938024,1.3328849,1.033417,0.70938029,0.50417612,0.12197655,-0.14469165,-0.70622151,-0.97195913,-1.092812,-1.2048382,-1.1141657,-1.0873249,-1.2853534,-1.2481586,-1.2101424,-1.2784696,-1.2789237,-1.3769847,-1.2328171,-1.189943,-1.3444164,-1.2390104,-1.1742654,-0.69966643,-0.032476949,0.022846766,0.18893657,0.48093188,0.62925026,0.57729083,0.66552725,1.0359968,1.4922866,-1.9050734
2166,-0.31572253,-2.9378533,-3.847086,-4.4310873,-4.3078098,-3.4208466,-1.9670801,-1.6615859,-1.2162386,-0.42957136,-0.28972664,-0.34903838,-0.26466779,-0.24831307,-0.34663609,-0.27499484,-0.29843571,-0.29436777,-0.34662441,-0.39669643,-0.34344209,-0.32417792,-0.38567,-0.42712334,-0.50710185,-0.47785806,-0.5277176,-0.53686294,-0.64558634,-0.61860105,-0.75424559,-0.64676336,-0.70503751,-0.74998566,-0.68706735,-0.79189701,-0.80159495,-0.77238549,-0.70297343,-0.67888243,-0.69316973,-0.56042144,-0.50810248,-0.36672326,-0.36761849,-0.32495278,-0.16997762,-0.13906245,-0.024658631,-0.052498086,-0.078011198,0.00924403,-0.023341832,0.1554431,0.060347559,-0.004766959,0.076157037,0.089868281,0.11942239,0.17226225,0.20565472,0.15553379,0.25657864,0.32884182,0.31811239,0.30265299,0.44598176,0.38678514,0.47834525,0.48895716,0.39556579,0.47383528,0.51463837,0.52195259,0.50918981,0.47755273,0.46697813,0.49086358,0.4796165,0.44875706,0.38216632,0.42533784,0.44301622,0.45669866,0.47640659,0.44006952,0.42072109,0.38458482,0.35516056,0.37244624,0.43863561,0.30696792,0.34874375,0.38724309,0.36754518,0.45603539,0.48812205,0.63507372,0.92767549,1.1309104,1.238559,1.2963794,1.5120768,1.8415061,1.9682548,1.7350308,1.6735804,1.549601,1.2265243,1.0587558,0.86652752,0.78294999,0.32954056,-0.068861898,-0.1711886,-0.14363628,-0.16887979,-0.22630208,-0.16179616,-0.18880994,-0.25631204,-0.16602615,-0.17650767,-0.27359884,-0.20266109,-0.19985447,-0.13431851,-0.13393153,-0.17361251,-0.047924422,0.33583733,0.87382647,0.72407678,0.8971271,1.0162609,0.9736566,1.0554548,1.0665364,1.8292283,1.6128936
